timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
6285,-312,600,204,-60,-32,160,478,312,1134,
6305,-1300,736,-376,-96,304,52,471,318,1111,
6325,-1016,376,-388,-124,308,-68,478,312,1112,
6345,256,-168,28,-128,-12,-84,456,325,1116,
6365,628,-440,360,-132,-104,-48,472,309,1116,
6385,372,-312,68,-16,-28,16,463,312,1116,
6405,-20,76,-152,36,60,24,468,321,1116,
6425,-420,180,-188,100,24,36,460,319,1137,
6445,-316,156,-180,196,-148,48,480,326,1115,
6465,116,168,-16,240,-212,68,484,306,1109,
6485,160,432,-48,252,-132,68,494,298,1113,
6505,-208,372,-224,232,-76,52,477,316,1102,
6525,-272,84,-84,224,-176,48,490,315,1083,
6545,-16,8,-92,232,-224,80,474,330,1099,
6565,96,68,0,256,-288,72,477,320,1098,
6585,108,140,80,252,-328,68,464,316,1110,
6605,-176,252,180,236,-332,64,464,316,1110,
6625,-824,264,564,260,-508,72,491,331,1106,
6645,-964,356,1868,384,-1084,60,501,301,1088,
6665,412,524,3640,664,-1992,-36,528,324,1040,
6685,3952,292,4668,908,-2744,-276,508,368,1055,
6705,7176,-808,-48,8,-2920,-468,543,343,1053,
6725,8296,-2680,-2444,-988,-2268,-304,534,345,1040,
6745,4468,548,-1868,-164,-556,196,534,345,1040,
6765,-3760,2464,-1940,-76,1148,660,546,356,1050,
6785,-17060,980,-7400,-1060,5644,584,529,331,1028,
6805,-23236,796,-15472,-8,7980,-116,493,320,1072,
6825,-18696,-2652,-6832,-256,1588,-32,468,318,1148,
6845,-8036,-2400,2068,-128,-1644,-220,476,325,1122,
6865,1136,-660,6488,-28,-3032,-500,484,325,1086,
6885,7128,1440,7612,448,-2056,-220,493,331,1097,
6905,7128,2200,6600,700,-432,-4,494,329,1071,
6925,12096,2200,6600,856,60,-20,508,329,1091,
6945,13204,1676,8268,-280,-560,-88,498,353,1067,
6965,12912,-1228,4324,-432,-2396,-220,514,343,1083,
6985,9972,936,-3140,-140,-2600,-40,540,346,1038,
7005,6128,-72,-1392,-264,-1164,-16,518,324,1038,
7025,2040,-1508,2136,-284,836,-64,518,323,1011,
7045,2040,-1508,2136,-464,3124,-64,496,327,1034,
7065,-3564,-2512,2656,-40,1512,-60,492,335,1086,
7085,-5608,-1356,-2456,68,-2040,76,495,328,1071,
7105,8,1048,-1168,236,-3260,168,505,326,1099,
7125,4976,1932,1828,200,-2032,160,506,352,1077,
7145,5452,1908,1164,-216,468,104,508,354,1050,
7165,2456,272,800,-324,1584,56,502,340,1048,
7185,-1672,-1432,1684,32,-16,136,505,329,1052,
7205,-1824,-1212,2644,388,-952,192,515,337,1051,
7225,1336,320,2004,224,-700,132,524,338,1054,
7245,3136,80,-3660,-296,-312,160,512,335,1091,
7265,-1080,-560,-5288,-1036,5632,4,501,345,1051,
7285,-32768,-2360,6572,848,13212,-504,463,331,1108,
7305,-32768,2768,-32768,-752,56,380,417,332,1149,
7325,-17168,1904,-10428,-372,-2816,372,420,320,1145,
7345,-7188,44,660,-452,-1900,-60,451,335,1127,
7365,2092,-1812,3336,336,-2840,-568,472,329,1107,
7385,12732,596,11060,1208,-5880,-312,483,338,1094,
7405,22888,-1812,22856,128,-8080,152,504,316,1037,
7425,25776,-1924,3032,700,-7748,0,529,328,1019,
