timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
6343,3712,-2196,-1472,716,-140,-116,-228,146,585,
6363,-104,-100,264,336,-36,-332,-199,158,619,
6383,-104,-100,632,280,120,-44,-197,158,593,
6403,-1204,1452,632,788,492,152,-223,166,572,
6423,72,2180,1536,1192,608,308,-223,158,593,
6443,2492,884,-1244,1320,344,136,-216,160,571,
6463,1180,-376,-2284,1212,228,0,-217,148,565,
6483,-512,564,-2120,1336,248,184,-219,138,569,
6503,-1168,1068,-940,1500,144,156,-212,134,558,
6523,-1816,256,-688,1852,4,60,-220,118,561,
6543,-1888,-868,-400,1752,-20,16,-204,117,572,
6563,-868,-1432,-140,1528,20,44,-204,122,553,
6583,-224,-1524,72,1212,4,168,-223,102,542,
6603,-272,-1116,360,952,24,264,-243,104,544,
6623,-68,-504,440,864,-40,316,-216,92,564,
6643,72,-504,304,980,-144,304,-214,91,572,
6663,-152,-304,168,1048,-220,272,-222,102,560,
6683,-384,-116,184,1032,-200,268,-214,95,573,
6703,-116,-280,300,1000,-120,260,-243,91,606,
6723,380,-540,172,896,-140,272,-228,93,583,
6743,204,-1088,100,660,-176,284,-231,87,575,
6763,-188,56,-28,704,-224,248,-222,106,565,
6783,-304,796,116,788,-212,184,-236,71,574,
6803,-240,244,88,856,-160,36,-227,97,564,
6823,24,-896,80,804,-180,-32,-207,107,561,
6843,-248,-584,232,744,-96,-40,-212,79,544,
6863,-736,220,412,704,88,-40,-224,61,550,
6883,-792,696,992,680,320,-40,-224,58,563,
6903,-136,124,1128,688,428,0,-225,65,587,
6923,596,-1292,800,632,368,20,-224,42,588,
6943,1216,-2032,956,280,296,60,-229,58,559,
6963,692,-680,1436,-120,376,-16,-221,68,525,
6983,3336,1616,-1604,-592,332,-100,-215,59,518,
7003,3932,1840,-1868,-180,360,272,-212,45,561,
7023,-1052,248,104,-44,624,248,-231,63,557,
7043,-1164,452,-384,-312,516,-28,-205,87,562,
7063,656,312,-1076,-464,492,8,-188,92,528,
7083,20,172,-700,-472,548,136,-226,69,572,
7103,-632,352,-1292,-664,448,12,-213,74,557,
7123,-716,92,-1144,-680,368,-12,-202,91,557,
7143,-1364,-292,-608,-428,380,184,-187,53,567,
7163,-1012,884,-232,-168,412,136,-197,84,533,
7183,-196,1652,172,236,376,40,-219,73,559,
7203,-48,504,624,372,212,-72,-208,68,568,
7223,-504,-256,300,676,116,12,-210,89,576,
7243,-1080,920,724,600,32,100,-223,84,554,
7263,-332,20,508,608,-20,-76,-216,60,550,
7283,-416,1156,328,1032,-52,-88,-232,63,548,
7303,-956,408,224,1072,-128,-88,-217,48,545,
7323,-712,-112,256,1168,-68,-108,-226,46,532,
7343,-8,-92,204,1276,-36,-164,-216,56,552,
7363,348,-212,196,1196,-160,-132,-193,20,526,
7383,296,-724,480,964,-300,12,-212,43,545,
7403,196,-748,184,772,-248,56,-197,47,540,
7423,48,-472,-216,464,-68,-24,-223,18,542,
7443,-616,-1160,232,300,168,-72,-200,15,548,
7463,-1080,-992,1208,316,344,-36,-170,31,535,
7483,0,-292,1544,304,232,12,-187,43,563,
7503,1516,520,492,212,88,-52,-191,23,545,
7523,1984,1116,432,240,80,-160,-176,47,538,
7543,1164,448,1012,312,124,-132,-189,44,567,
7563,16,-164,1384,332,180,-12,-200,25,560,
7583,2480,-1228,-636,396,-84,64,-211,4,564,
7603,3676,-2184,-904,-296,-104,-280,-186,15,542,
7623,-1720,-488,-736,-604,-300,-40,-192,17,559,
7643,-2960,2512,-848,-104,308,68,-199,25,539,
7663,-620,3660,-1452,152,556,92,-200,26,544,
7683,1372,1208,-2976,300,188,-44,-191,31,542,
7703,236,-828,-2136,724,44,-424,-178,9,523,
