timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
7383,-1512,196,528,620,-528,8,-124,311,670,
7403,-936,320,1052,676,-528,208,-133,306,653,
7423,-456,64,956,764,-380,424,-102,325,663,
7443,-424,184,1040,908,-56,424,-117,321,674,
7463,-396,292,908,992,304,376,-110,307,679,
7483,-236,424,1072,1092,592,360,-112,319,654,
7503,560,144,648,1132,520,368,-88,317,637,
7523,1852,-672,-820,1032,180,316,-98,279,667,
7543,928,-2012,-852,956,36,272,-125,298,659,
7563,420,-2108,-80,904,120,100,-91,306,643,
7583,1860,-1500,-728,612,-92,-240,-85,326,659,
7603,3008,-2080,-1760,212,-356,-676,-69,306,669,
7623,2356,-368,-372,204,448,-1036,-97,289,639,
7643,2336,2580,-64,280,576,-916,-80,287,630,
7663,2296,3376,-1420,384,252,-552,-95,275,630,
7683,560,856,-1720,436,76,-272,-82,291,602,
7703,384,-1692,-1868,728,-8,-180,-107,273,604,
7723,260,-2152,-1156,1040,-116,-228,-90,272,653,
7743,-456,-748,-416,1316,-84,-296,-99,265,613,
7763,-1336,-284,-84,1188,-64,48,-105,240,633,
7783,-1612,-720,116,908,-120,216,-92,252,629,
7803,-1892,-920,192,640,-168,248,-100,259,630,
7823,-2108,-684,120,420,-152,172,-96,253,615,
7843,-1708,-244,168,300,-88,148,-79,254,605,
7863,-900,400,104,280,-56,104,-82,252,615,
7883,-384,828,4,292,-112,60,-85,258,629,
7903,-372,808,-120,340,-216,-24,-102,245,636,
7923,-432,516,-140,384,-264,-96,-99,252,614,
7943,-272,60,-20,400,-276,-144,-81,248,619,
7963,-192,-256,232,428,-188,-128,-79,260,626,
7983,-8,-420,296,372,-116,-36,-94,245,610,
8003,324,-456,236,248,-72,44,-81,246,616,
8023,516,-556,264,84,-40,84,-90,225,628,
8043,468,-524,444,-72,48,36,-89,225,647,
8063,504,-200,516,-224,112,-56,-96,245,593,
8083,188,76,644,-336,152,-72,-84,240,626,
8103,-156,80,1040,-456,108,-60,-83,236,627,
8123,4,132,1296,-596,-8,-164,-92,252,590,
