timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
5103,-124,-40,332,16,20,-444,596,113,727,
5123,52,-188,448,-28,36,-440,610,133,693,
5143,64,-84,392,-52,48,-364,601,130,701,
5163,60,44,484,-72,116,-308,604,116,717,
5183,-36,96,500,-72,188,-232,622,108,714,
5203,24,-8,472,-72,260,-176,620,128,726,
5223,328,-52,336,-112,248,-120,601,100,717,
5243,440,-12,396,-180,152,-84,603,133,717,
5263,368,44,428,-216,92,-40,603,129,723,
5283,228,88,492,-252,84,48,601,112,715,
5303,-24,184,288,-264,128,128,604,104,720,
5323,144,352,-88,-212,76,232,594,130,700,
5343,-4,508,-516,-88,72,284,606,111,704,
5363,48,720,-884,92,96,348,626,121,670,
5383,344,532,-912,316,148,388,595,115,714,
5403,112,276,72,400,116,416,605,129,700,
5423,-200,-868,808,228,12,376,579,124,728,
5443,-432,-1576,992,-84,-84,272,605,94,704,
5463,-736,-1260,1056,-400,-148,132,610,113,708,
5483,-812,-476,888,-656,-144,-16,613,142,699,
5503,-320,0,752,-852,-156,-88,625,106,686,
5523,-168,156,592,-1004,-240,-116,604,88,710,
5543,-320,192,588,-1100,-332,-128,601,98,718,
5563,-192,-32,612,-1120,-352,-148,605,128,705,
5583,-920,536,-1104,-1080,-312,-92,586,132,680,
5603,-1456,2204,-2464,-736,-176,-212,608,127,688,
5623,-52,2472,-2528,-176,-232,-288,598,126,671,
5643,492,1776,-1616,336,-236,-156,603,142,694,
5663,732,-1472,880,608,-364,36,611,134,688,
5683,-956,-2372,272,440,-412,212,614,109,680,
5703,-240,-728,-416,216,-384,72,608,121,680,
5723,1352,296,-408,148,-424,-144,593,111,667,
5743,1236,572,-164,160,-436,-260,598,116,652,
5763,608,788,-316,160,-280,-240,592,116,680,
5783,244,856,-588,164,232,-176,594,146,659,
5803,688,184,-284,124,264,-248,592,117,660,
5823,688,-556,-40,72,220,-240,591,116,675,
5843,388,-32,-72,84,156,-184,602,129,680,
5863,24,732,128,200,176,-140,588,121,666,
5883,-564,552,332,312,184,-48,611,144,670,
5903,-1000,24,236,368,208,92,618,124,685,
5923,-784,-216,120,424,212,284,601,121,672,
5943,-84,32,216,444,252,440,598,125,666,
5963,500,224,364,488,276,524,603,120,712,
5983,444,68,508,536,252,536,611,105,700,
6003,-12,-96,488,556,316,504,619,98,706,
6023,-256,-172,368,536,356,408,609,81,706,
6043,-48,-92,304,512,372,284,599,88,724,
6063,252,-16,296,508,340,172,590,97,715,
6083,288,-8,408,536,272,108,598,96,707,
6103,52,-200,488,556,204,132,589,94,719,
6123,24,-224,432,596,188,160,586,80,727,
6143,352,8,428,632,140,136,591,89,714,
6163,288,100,324,732,68,56,608,82,711,
6183,-52,-308,260,804,8,-16,593,105,725,
6203,-148,-600,-212,816,24,-52,590,75,738,
6223,-164,-664,-688,712,68,-88,580,84,698,
6243,148,-772,-768,440,104,-124,580,84,698,
6263,384,-284,-12,240,8,-240,594,88,716,
6283,-312,896,568,184,-256,-280,601,68,711,
6303,-584,1600,780,284,-356,-180,600,84,727,
6323,-472,1164,872,488,-356,-56,587,77,734,
6343,-432,408,1032,688,-324,80,601,84,720,
6363,-456,-32,1016,824,-264,172,606,100,704,
6383,-904,-680,-48,900,-136,220,595,88,732,
6403,-1460,-1744,-772,896,12,240,608,44,719,
6423,-1060,-1620,-1584,420,72,448,601,59,728,
6443,-824,-1472,-2048,24,-44,456,601,59,728,
6463,-1012,156,-776,-100,-108,344,590,73,703,
6483,-592,1148,-752,32,-32,192,609,85,721,
6503,-120,1116,-1072,344,52,296,585,90,724,
6523,1164,136,-884,580,112,340,596,56,748,
6543,1712,-376,-792,648,184,232,615,60,745,
6563,2048,-756,-1032,576,256,88,611,57,716,
6583,2256,-852,-964,520,228,-28,589,53,718,
6603,2256,-852,-964,520,28,-92,626,41,725,
6623,2536,-128,-672,600,-176,-96,614,46,725,
6643,1664,220,16,648,-140,-40,610,63,705,
6663,204,-136,284,708,-104,64,614,45,753,
6683,92,-364,424,696,-272,172,626,17,743,
6703,-1124,-4,968,640,-380,196,615,42,728,
6723,-1124,-4,768,564,-312,100,608,47,729,
6743,-1960,248,768,556,-172,-32,588,50,752,
6763,-1340,-16,460,568,-128,-108,601,40,724,
6783,-96,-360,416,468,-180,-160,602,48,743,
6803,328,-460,372,320,-152,-196,582,50,721,
6823,-84,-384,356,216,-60,-228,611,66,731,
6843,-404,-204,256,144,44,-256,610,62,733,
6863,44,-68,252,112,112,-236,620,76,737,
6883,300,8,192,100,200,-180,601,62,757,
6903,-356,-44,228,84,316,-132,598,41,738,
6923,-344,-140,112,88,408,-96,592,63,730,
6943,96,-200,20,56,428,-72,598,77,725,
6963,416,-184,-112,24,420,-68,601,65,735,
6983,412,-28,-40,-24,324,-80,606,62,753,
7003,-112,188,-112,-28,388,-108,580,35,756,
7023,-64,280,-192,-4,380,-92,613,60,737,
7043,48,124,-196,0,352,-72,614,67,751,
7063,372,-216,-164,-24,284,-64,610,52,764,
7083,328,-180,208,-72,120,-104,605,80,764,
7103,-180,212,564,-80,60,-68,594,72,775,
7123,-500,116,400,-108,-8,-12,610,63,748,
7143,96,-36,652,-148,-80,0,628,55,731,
7163,140,-112,516,-160,-92,32,606,65,756,
7183,16,48,356,-140,-68,88,580,72,763,
7203,-168,232,308,-104,-20,172,606,56,758,
7223,-176,168,212,-104,-56,224,598,35,747,
7243,-368,116,368,-120,-72,252,597,41,769,
7263,-396,80,420,-132,-108,244,603,37,736,
7283,-276,-156,324,-180,-136,236,592,49,715,
7303,-220,-76,72,-140,-76,296,600,40,736,
7323,-180,384,-28,-28,24,376,606,58,778,
7343,160,472,32,100,80,448,595,44,749,
7363,208,252,132,188,104,464,592,35,748,
7383,144,-184,36,204,76,448,594,42,757,
7403,132,-332,140,180,16,436,616,35,745,
7423,24,-360,352,148,-32,440,611,10,770,
7443,-296,-324,224,60,-36,468,605,14,781,
7463,-1804,304,-1676,152,-28,196,593,35,768,
7483,-976,908,-1724,340,-164,-40,589,12,725,
7503,-1136,1172,-2292,636,-228,-152,600,34,765,
7523,-616,-16,-784,808,-288,-224,607,51,751,
7543,460,-1372,-164,776,-244,-96,619,31,739,
7563,1428,-1284,368,560,-228,12,586,30,743,
7583,2248,-256,236,404,-104,92,570,12,769,
7603,2300,896,128,300,-20,140,606,24,748,
7623,1380,1496,-416,264,36,48,601,40,744,
7643,664,1168,-320,272,132,-164,578,24,744,
7663,-536,164,-432,252,216,-300,581,17,754,
7683,-1316,-256,-544,224,312,-264,590,30,759,
7703,-1128,-316,-396,240,228,-168,606,25,773,
7723,-736,-124,-372,316,116,-16,617,39,762,
7743,-660,268,-324,624,172,400,590,10,773,
7763,-600,460,-200,648,236,608,583,11,769,
7783,-264,240,124,632,296,744,589,14,745,
7803,476,24,544,564,304,792,566,16,761,
7823,832,-72,792,488,284,736,584,-10,785,
7843,660,112,796,480,256,668,589,-8,768,
7863,248,224,688,500,276,576,578,-24,781,
7883,4,-36,588,536,280,460,573,9,798,
7903,152,-168,504,528,240,368,572,-17,783,
7923,280,-72,448,504,168,332,580,-9,793,
7943,40,60,316,508,128,304,581,-17,758,
7963,68,-80,260,536,80,268,586,-5,823,
7983,148,-164,304,572,4,248,559,-26,777,
8003,172,24,580,640,-144,216,563,-16,807,
8023,124,348,668,744,-228,136,558,-48,811,
8043,-212,8,584,752,-176,68,580,4,806,
8063,-376,-556,96,640,-52,-8,558,-24,817,
8083,100,-568,-832,428,-76,-96,587,-35,821,
8103,192,-72,-808,196,-236,-156,580,-17,799,
8123,224,108,-220,24,-296,-368,583,-20,834,
8143,-384,364,740,216,-264,-240,573,-44,825,
8163,-1524,1120,904,532,-128,-64,593,-6,789,
8183,-1508,1064,860,856,-100,112,570,-34,815,
8203,-976,296,1160,1044,-52,324,565,-4,806,
8223,-680,-280,1072,1080,32,456,560,-21,796,
8243,-1044,-928,-140,828,92,664,565,-19,814,
8263,-960,-1504,-1332,508,68,780,595,-23,805,
8283,-356,-1724,-2648,-44,8,720,555,-16,802,
8303,980,-828,-1924,-100,-492,436,573,-24,787,
8323,1104,2028,-1120,272,-720,344,564,-16,797,
8343,-16,2344,-960,732,-572,484,561,-23,811,
8363,584,584,-1360,1072,-176,660,591,-28,805,
8383,1472,-464,-1180,1092,4,696,561,-45,801,
8403,1520,-972,-1060,988,128,620,563,-43,820,
8423,1332,-980,-380,796,132,520,557,-40,821,
8443,576,-264,244,660,228,392,562,-42,846,
8463,204,32,548,556,240,268,558,-56,844,
8483,228,-124,728,436,156,184,568,-70,806,
8503,-664,-640,688,208,60,4,550,-43,837,
8523,-1352,-504,448,32,32,-212,539,-51,812,
8543,-800,4,400,-100,100,-368,549,-54,859,
8563,-148,264,428,-184,208,-464,557,-49,843,
8583,324,32,392,-256,344,-500,567,-73,838,
8603,448,-372,504,-360,380,-540,562,-60,854,
8623,260,-288,576,-468,376,-536,549,-49,857,
8643,124,0,560,-652,364,-472,572,-36,821,
8663,120,208,516,-716,388,-408,566,-38,837,
8683,236,128,548,-836,392,-356,565,-46,836,
8703,152,80,480,-952,372,-344,569,-7,844,
8723,168,72,420,-1068,256,-324,579,-40,857,
8743,544,88,628,-1208,4,-272,565,-18,846,
8763,864,116,644,-1324,-348,-228,567,-45,814,
8783,436,448,432,-1352,-596,-216,574,-26,858,
8803,-36,204,-272,-1256,-636,-176,573,-28,824,
8823,-1124,128,-356,-1072,-520,-116,577,-23,837,
8843,-1124,128,288,-900,-188,-88,583,-33,788,
8863,-1344,-452,288,-828,16,-80,576,-31,801,
8883,-944,-952,852,-896,88,-104,576,-2,803,
8903,-244,-928,1088,-1016,56,-176,583,-5,818,
8923,-24,72,-336,-1024,-128,-312,576,-23,788,
8943,-32,1000,-828,-868,-508,-548,577,-4,772,
8963,-732,612,-616,-712,-648,-644,588,7,799,
8983,-1760,-84,-1724,-552,-516,-572,587,-2,775,
9003,-1624,488,-1772,-392,-556,-592,561,-18,789,
9023,-616,-236,-548,-504,-660,-500,562,1,779,
9043,460,-384,-516,-772,-596,-416,574,-27,731,
9063,860,592,-580,-956,-540,-432,596,14,736,
9083,1228,1188,-608,-984,-312,-504,580,-7,747,
9103,1364,1364,-368,-912,-92,-520,587,12,741,
9123,1180,480,128,-652,208,-396,574,10,735,
9143,864,72,220,-564,156,-224,569,14,741,
9163,344,164,244,-444,112,-140,596,23,745,
9183,-292,212,136,-312,100,-12,596,23,745,
9203,-764,-24,-4,-148,104,180,600,8,744,
9223,-476,-360,168,-92,144,332,571,28,737,
9243,52,-508,424,-112,124,324,599,24,753,
9263,232,-280,544,-172,148,280,603,16,759,
9283,104,-20,416,-240,192,212,571,14,752,
9303,-140,116,392,-276,208,132,601,13,728,
9323,-228,308,440,-244,288,64,594,21,734,
9343,-228,308,440,-140,352,88,580,24,756,
9363,-32,448,352,-16,320,132,591,40,762,
9383,-20,280,480,116,276,192,586,32,754,
9403,-8,100,468,284,292,220,575,27,757,
9423,32,-196,332,448,276,236,584,18,760,
9443,272,-200,444,648,252,236,588,18,757,
9463,436,-468,12,800,248,180,597,11,754,
9483,-68,-672,-832,696,236,56,587,17,756,
9503,48,-764,-1228,264,212,-28,587,11,752,
9523,196,-404,-612,-60,100,-176,591,16,794,
9543,108,356,496,-112,-144,-252,605,18,765,
9563,-872,1504,1028,64,-272,-144,599,10,782,
9583,-944,1392,1076,356,-268,-48,581,-6,769,
9603,-464,240,1068,596,-268,0,581,-6,769,
9623,-188,-596,1200,744,-228,-20,585,9,759,
9643,-252,-752,1236,776,-220,-76,594,7,788,
9663,-616,-680,1000,760,-220,-116,580,13,771,
9683,-464,-160,688,728,-152,-32,575,-12,761,
9703,-484,-436,-988,660,36,64,601,13,769,
9723,-576,-1656,-2396,372,208,248,588,21,760,
9743,360,-1556,-2124,-88,60,416,584,4,766,
9763,244,876,-656,-316,-436,180,575,17,800,
9783,244,876,-656,-204,-552,20,562,-8,787,
9803,-1188,2344,-1032,96,-416,136,591,-24,777,
9823,544,-452,-1288,424,-256,356,591,-2,759,
9843,1644,-376,-668,632,-104,440,566,-17,767,
9863,1064,-680,-824,708,160,436,579,0,763,
9883,1232,-1228,-564,740,312,480,581,-17,762,
9903,1644,-884,-16,780,244,484,589,1,792,
9923,1220,-448,440,772,208,396,599,-32,771,
9943,300,-644,564,648,180,244,577,-19,778,
9963,-756,-652,416,440,164,8,589,-29,789,
9983,-1008,-500,172,244,92,-220,586,-36,775,
10003,-524,-208,208,144,4,-340,575,-9,790,
10023,-116,80,424,100,20,-352,559,-13,790,
10043,-76,80,516,92,72,-376,571,11,818,
10063,-420,-136,552,64,136,-352,574,-12,798,
10083,-404,-300,580,0,204,-308,577,-7,806,
10103,-52,-180,572,-88,220,-264,577,-7,806,
10123,240,0,552,-168,208,-184,598,-19,788,
10143,400,224,516,-228,160,-92,593,-17,824,
10163,352,352,444,-284,128,-24,588,-3,815,
10183,472,296,668,-324,132,32,592,-1,815,
10203,436,132,736,-444,156,104,592,-12,782,
10223,588,392,192,-556,180,156,563,-11,815,
10243,584,660,-188,-572,104,220,565,-17,827,
10263,292,732,-864,-516,-68,296,598,-25,801,
10283,-280,784,-1376,-252,-84,368,595,-9,809,
10303,-168,1052,96,152,132,488,595,-21,833,
10323,-868,-820,1248,356,228,592,569,-36,800,
10343,-1332,-2592,1216,84,220,320,554,-12,791,
10363,-1056,-2132,1256,-840,124,96,565,-24,825,
10383,-832,-752,1164,-1228,56,-108,574,-22,798,
10403,-772,544,424,-1416,40,-196,556,-20,752,
10423,-1320,1604,-616,-1324,52,-372,572,-31,814,
10443,-1028,1884,-1300,-1048,-12,-492,573,-27,750,
10463,-884,1996,-2376,-624,20,-508,583,-24,773,
10483,-148,1332,-1912,-208,-72,-528,583,1,789,
10503,624,-636,-1120,-208,-348,-484,591,-22,771,
10523,560,8,-776,-332,-432,-504,586,-1,773,
10543,948,-820,-916,-392,-484,-628,568,-1,777,
10563,1932,-432,-868,-480,-408,-656,571,13,751,
10583,2028,16,-612,-536,-268,-620,572,20,755,
10603,1632,280,-564,-516,-40,-576,591,6,773,
10623,1200,780,-392,-512,172,-464,611,16,772,
10643,996,592,-140,-492,224,-416,582,14,765,
10663,640,268,248,-504,76,-376,596,17,777,
10683,-268,152,584,-496,-72,-352,591,42,775,
10703,-1032,40,540,-400,-96,-276,587,16,750,
10723,-1808,-428,540,-288,-152,-96,599,18,759,
10743,-1796,-624,728,-280,-188,120,593,9,758,
10763,-1092,-436,688,-356,-128,200,564,10,762,
10783,-536,236,376,-428,0,240,573,11,775,
10803,236,908,176,-428,116,268,600,26,722,
10823,744,940,332,-328,196,300,604,36,758,
10843,848,388,468,-184,300,300,592,6,748,
10863,516,-64,492,-40,260,304,595,14,755,
10883,252,-140,400,-4,240,232,592,9,760,
10903,204,-164,444,-24,184,92,581,11,796,
10923,12,-336,500,-28,124,16,601,12,757,
10943,-8,-156,424,44,120,-36,590,20,759,
10963,500,116,384,172,24,-96,587,4,755,
10983,372,-52,164,324,-72,-132,581,18,775,
11003,-28,-252,-36,444,-144,-144,593,8,778,
11023,-508,-676,-704,304,-24,-160,594,7,770,
11043,-124,-1040,-956,20,108,-264,610,9,771,
11063,388,-900,248,-168,-28,-432,590,26,777,
11083,-396,808,1160,-100,-316,-452,596,12,769,
11103,-1216,1804,1380,196,-404,-336,575,10,769,
11123,-1148,1260,1412,496,-344,-228,562,36,760,
11143,-1076,256,1308,724,-284,-84,593,34,764,
11163,-1056,-108,1000,872,-180,12,610,17,749,
11183,-1152,-820,-40,836,36,84,609,15,755,
11203,-792,-1500,-1660,620,224,236,597,3,751,
11223,204,-2576,-2632,80,316,396,578,25,778,
11243,844,-344,-828,-232,-460,84,594,25,729,
11263,-80,1304,-1424,-32,-492,248,576,26,764,
11283,464,384,-1792,44,-480,520,602,17,738,
11303,1784,-1104,-1384,-144,-452,656,571,21,746,
11323,1828,-624,-916,-356,-392,560,583,2,762,
11343,552,320,-824,-520,-140,308,573,4,754,
11363,12,40,-696,-672,16,80,581,-12,759,
11383,592,128,-196,-664,4,-36,588,2,749,
11403,764,492,164,-556,-96,-84,571,2,752,
11423,268,428,512,-476,-268,-132,590,14,728,
11443,-1000,-48,548,-476,-236,-252,573,18,742,
11463,-1484,-168,312,-444,-84,-296,580,18,713,
11483,-1136,180,432,-356,44,-260,592,36,735,
11503,-360,172,424,-244,216,-276,587,10,742,
11523,560,-276,584,-180,228,-260,590,26,727,
11543,572,-504,668,-180,236,-256,586,26,769,
11563,448,-348,688,-208,272,-264,588,11,742,
11583,384,16,680,-240,256,-280,604,15,730,
11603,388,196,664,-256,212,-288,577,28,750,
11623,348,88,728,-316,128,-224,597,22,756,
11643,208,-48,728,-392,132,12,615,38,756,
11663,236,76,836,-512,92,112,591,20,751,
11683,152,32,856,-540,48,212,597,16,767,
11703,168,244,412,-488,-76,316,598,35,750,
11723,224,220,-280,-372,-280,352,603,45,714,
11743,132,4,-860,-128,-392,360,579,25,740,
11763,-320,424,-1684,256,-100,424,594,35,743,
11783,-348,1716,104,400,140,560,596,19,730,
11803,-1376,-320,2052,20,312,500,588,22,759,
11823,-1836,-3132,1500,-560,228,268,595,9,745,
11843,-996,-2260,1524,-1092,48,-28,601,12,729,
11863,-144,-140,1396,-1444,-208,-288,605,17,717,
11883,-1184,1288,-380,-1400,-368,-568,583,16,714,
11903,-1100,1396,-1020,-1240,-584,-680,584,20,726,
11923,-1040,1096,-2540,-916,-428,-624,587,41,732,
11943,764,1684,-2472,-596,-404,-620,579,15,724,
11963,1716,432,-800,-620,-564,-508,600,59,679,
11983,792,-916,-728,-844,-640,-744,593,54,706,
12003,640,-1048,-1100,-1032,-504,-1024,592,48,712,
12023,1016,84,-1048,-1028,-276,-1152,583,75,696,
12043,544,932,-812,-816,-128,-1104,598,102,718,
12063,84,1432,-444,-496,-12,-784,594,87,686,
12083,176,1188,-20,-200,64,-388,584,63,709,
12103,456,-8,312,-88,64,-176,600,81,714,
12123,-196,-688,268,-84,-32,12,605,74,694,
12143,-520,-396,340,-64,-68,256,596,97,694,
12163,-216,16,664,-16,68,424,602,97,726,
12183,-144,-76,740,32,188,400,597,91,706,
12203,52,48,744,72,352,340,588,97,695,
12223,352,272,604,184,428,284,587,96,685,
12243,608,288,572,332,368,240,596,94,698,
12263,712,152,720,480,200,280,577,64,712,
12283,324,4,652,600,48,348,597,60,690,
12303,-100,-212,760,744,80,364,586,62,687,
12323,-100,-212,760,884,84,308,575,59,733,
12343,252,-220,716,1028,8,212,598,66,725,
12363,76,-216,884,1188,8,72,587,36,709,
12383,-72,-684,460,1296,28,-76,614,55,706,
12403,-580,-976,-680,1140,104,-116,583,25,708,
12423,-1028,-1960,-2224,412,584,-236,604,63,701,
12443,1472,-2868,-1268,-136,276,-540,597,53,724,
12463,852,132,736,-256,-232,-588,600,106,726,
12483,-1448,3096,776,-52,-212,-352,600,87,707,
12503,-1264,3648,808,336,-52,-52,590,86,685,
12523,-412,1508,1080,620,-116,212,591,43,716,
12543,-536,-72,1268,772,-44,336,578,76,733,
12563,-376,-304,1000,872,-16,252,596,74,705,
12583,-720,-1128,160,884,104,236,603,62,726,
12603,-1180,-3008,-2204,124,216,560,606,49,704,
12623,-316,-1284,-1276,-248,-160,500,610,42,706,
12643,-252,852,-1204,-316,-376,324,593,45,731,
12663,-52,692,-1696,-152,-360,384,602,31,732,
12683,1404,-224,-1608,-64,-264,500,580,34,730,
12703,2028,-300,-976,-124,-312,488,604,31,755,
12723,1544,72,-1164,-228,-264,392,584,35,711,
12743,1076,380,-960,-244,-144,196,607,38,725,
12763,1076,380,-960,-60,-60,-8,602,48,705,
12783,348,908,-372,252,136,-92,586,24,680,
12803,728,940,-164,592,56,56,576,27,709,
12823,1496,320,376,744,-160,276,581,27,716,
12843,832,-660,896,700,-284,280,592,7,747,
12863,-416,-1224,840,604,-360,188,588,22,714,
12883,-904,-500,888,632,-296,176,588,22,720,
12903,-1084,612,652,788,-140,212,606,26,702,
12923,-660,836,1072,828,64,244,574,16,744,
12943,40,-264,960,596,48,164,591,13,734,
12963,-328,-928,520,60,-200,-160,591,14,713,
12983,-408,-392,408,-64,-176,-216,574,-7,690,
13003,-712,136,484,-112,-48,-192,586,22,714,
13023,-612,508,580,-124,36,-152,591,4,708,
13043,-272,728,472,-116,84,-92,578,14,715,
13063,-128,740,276,-36,172,0,579,29,730,
13083,4,500,-156,52,300,108,584,20,717,
13103,44,136,-1572,208,444,192,598,12,722,
13123,468,124,-1912,588,624,244,593,16,716,
13143,1556,-236,-756,852,652,308,593,16,716,
13163,884,-888,1360,756,432,412,574,26,724,
13183,-784,-1968,1676,284,276,296,595,6,728,
13203,-1080,-1684,1412,-212,240,84,595,0,737,
13223,-272,-152,940,-624,192,-56,582,0,745,
13243,268,668,564,-988,48,-176,568,-9,763,
13263,48,636,656,-1216,-76,-220,595,8,730,
13283,-472,484,492,-1376,-192,-300,603,17,727,
13303,-464,900,364,-1384,-228,-360,569,30,747,
13323,8,948,140,-1292,-164,-340,595,17,723,
13343,120,1144,136,-1080,-148,-268,585,26,712,
13363,268,920,0,-468,20,-112,591,63,748,
13383,328,192,-104,-244,76,36,598,28,738,
13403,328,-700,-460,-212,24,204,586,54,740,
13423,-1464,292,-1656,-164,60,112,564,24,743,
13443,-1116,320,-3464,-44,-204,-216,583,33,721,
13463,-1860,1404,-2592,68,-340,-596,597,70,730,
13483,840,-2184,-1184,-124,-868,-700,609,34,748,
13503,1292,-3080,480,-408,-752,-256,582,36,711,
13523,1288,-1548,556,-732,-376,-100,577,37,662,
13543,1568,1088,28,-820,12,-176,580,21,705,
13563,1796,2772,-360,-748,196,-428,593,34,742,
13583,1408,2572,-88,-704,304,-704,595,67,699,
13603,20,756,12,-720,264,-848,591,65,696,
13623,-1424,-348,-180,-720,228,-764,596,70,683,
13643,-1232,-260,-104,-692,120,-544,596,70,683,
13663,-512,464,264,-540,-36,-260,589,88,698,
13683,-560,740,348,-224,-120,24,584,89,691,
13703,-888,332,256,100,-200,336,576,90,694,
13723,-1060,72,252,280,-220,572,592,73,673,
13743,-336,-228,308,340,-92,688,565,52,676,
13763,812,-412,536,364,48,688,585,69,689,
13783,1112,-508,720,332,184,632,607,44,698,
13803,676,-448,736,256,204,496,583,44,704,
13823,92,-224,520,220,180,384,592,46,702,
13843,-164,-12,360,236,68,196,606,51,712,
13863,-56,0,336,272,0,196,573,38,717,
13883,-64,-48,360,320,0,180,582,39,718,
13903,116,-72,280,388,44,112,596,40,738,
13923,20,-316,-44,424,116,36,603,49,696,
13943,-504,-356,-428,364,384,0,602,41,695,
13963,-64,-284,-1152,208,504,-20,582,31,727,
13983,704,-176,-956,0,204,-72,594,69,729,
14003,360,1056,-56,-64,-72,-140,589,23,718,
14023,36,1780,308,40,-96,-160,607,41,724,
14043,-740,1308,844,280,-172,-48,583,5,732,
14063,-784,516,832,556,-96,184,599,40,722,
14083,-28,-140,808,760,-44,320,590,54,748,
14103,564,-792,524,872,-40,308,608,17,734,
14123,828,-984,568,936,-144,232,600,1,699,
14143,496,-1140,856,940,-224,160,595,-2,695,
14163,-100,-1072,672,808,-284,96,580,0,749,
14183,-424,-380,372,604,-312,-4,581,7,720,
14203,-472,380,204,488,-284,-120,579,11,713,
14223,-584,404,144,432,-204,-204,599,13,721,
14243,-220,100,36,344,-40,-240,572,18,721,
14263,-44,104,-28,260,72,-224,566,37,749,
14283,76,296,120,196,108,-208,600,46,716,
14303,-588,16,-888,200,24,-180,572,41,754,
14323,-1996,-2128,-2684,188,24,-80,589,23,742,
14343,-1740,-2352,-2872,-532,-220,428,608,25,732,
14363,104,404,-348,-684,-652,112,581,33,711,
14383,148,4552,672,-152,-564,-288,572,32,719,
14403,-336,2568,-116,316,-328,-220,581,35,712,
14423,660,-916,-644,572,-180,184,584,28,717,
14443,1380,-1808,-692,608,-48,388,584,35,708,
14463,1180,-1776,-488,612,188,424,570,39,708,
14483,868,-1640,-388,572,536,544,585,17,706,
14503,828,-180,-64,584,584,568,601,32,719,
14523,1060,400,448,560,452,480,579,-2,705,
14543,504,-164,564,372,268,324,573,17,732,
14563,-944,-1012,156,204,180,48,601,6,767,
14583,-1228,-620,-240,148,176,-112,572,7,725,
14603,220,288,32,164,152,-148,576,24,769,
14623,968,324,296,188,124,-140,584,15,756,
14643,272,64,320,200,64,-108,589,7,766,
14663,-416,104,204,168,120,-112,579,7,754,
14683,-40,356,136,132,116,-152,600,12,733,
14703,384,304,252,152,64,-92,595,17,745,
14723,324,36,352,140,8,-12,572,6,751,
14743,212,76,308,156,-68,80,601,21,750,
14763,224,188,440,136,-140,184,594,20,726,
