timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
7243,-9940,-6104,2232,-1728,948,4,-107,-75,1073,
7263,-8880,-2132,2288,-1492,584,-304,-113,-95,1071,
7283,-6532,3476,-5264,-2640,-884,112,-132,-93,1042,
7303,-2964,-2012,-7268,-3104,-944,-80,-83,-91,1059,
7323,2416,-5044,2524,-1416,-168,-836,-90,-110,1039,
7343,26392,10032,13620,76,1860,176,-98,-130,1043,
7363,19500,23820,10524,3124,-1720,932,-104,-141,1034,
7383,-364,-2384,-840,5116,-868,2372,-104,-106,1069,
7403,7792,-23496,-9828,876,-792,3204,-105,-58,1097,
7423,-3580,-20008,-12260,1628,-184,-1932,-111,-54,1055,
7443,-16200,2708,-4644,428,1664,-3188,-97,-65,1068,
7463,-16436,6084,6116,416,1596,-1236,-93,-85,1095,
7483,-8544,7216,5948,272,2216,-16,-120,-77,1092,
7503,-2860,3652,2668,2372,712,296,-124,-66,1086,
7523,-4248,-4404,-3584,4220,-676,-260,-128,-65,1083,
7543,-3892,-6380,-5988,4516,-1052,-280,-128,-36,1087,
7563,1000,3104,7640,4624,-80,-460,-86,-10,1139,
7583,24176,-1132,15340,2516,4672,232,-121,9,1108,
7603,25224,-19340,7272,-2684,2284,-272,-142,31,1110,
7623,2336,-6524,-9972,-6000,-4524,996,-117,-19,1107,
7643,-684,16468,-14360,-3112,-2452,-2304,-75,-58,1120,
7663,-7640,17064,-7112,-2324,-1472,-844,-88,-69,1100,
7683,-16212,-920,1040,-3184,1744,2416,-111,-53,1077,
7703,-10448,-1512,3396,-1868,2596,1408,-114,-83,1057,
7723,-6540,-1732,2064,-1512,1992,-168,-117,-84,1038,
7743,-6104,464,1912,-1412,976,-224,-144,-93,1020,
7763,-5024,4396,-4644,-1852,-1188,-816,-127,-84,1051,
7783,304,-1680,-1376,-2480,-732,-976,-129,-92,1032,
7803,14516,-11020,7776,-992,1076,-136,-115,-98,1024,
7823,32072,14900,13776,552,-1720,2036,-116,-121,989,
7843,5672,18760,1584,3696,-1072,2384,-132,-125,1028,
7863,1608,-7472,-10936,3620,-1396,2200,-129,-65,1054,
7883,-3612,-17052,-13468,1988,-784,-772,-150,-65,1068,
7903,-17700,-4848,-3420,1612,1916,-3232,-155,-54,1070,
7923,-12276,540,5876,1156,3224,-1004,-122,-78,1061,
7943,-2092,856,3332,1492,2164,1208,-156,-53,1049,
7963,-2232,3840,248,2072,248,1036,-152,-43,1044,
7983,-5772,-1140,-12,2568,-320,16,-142,-39,1049,
8003,-4884,-6244,-4168,3040,-1248,-440,-165,-32,1087,
8023,-3296,-2236,2680,3432,-1016,-136,-152,-8,1084,
8043,9080,5664,16716,4204,1940,-248,-130,-4,1092,
8063,32764,-7804,12608,76,4020,-880,-151,23,1072,
8083,8072,-15232,1600,-4624,-3016,548,-151,1,1097,
8103,-3584,3828,-17688,-5728,-3260,244,-125,-31,1087,
8123,-292,20796,-17096,-2620,-2000,-1564,-130,1,1072,
8143,-15412,7764,-3144,-3260,-52,2616,-140,-41,1078,
8163,-11112,-4476,2488,-2456,2344,2048,-153,-45,1083,
8183,-3264,-2836,2628,-1580,1048,-512,-165,-35,1034,
8203,-4996,-1796,444,-1024,-44,-352,-173,-47,1031,
8223,-8240,2152,380,-304,-552,-976,-153,-46,1007,
8243,-5724,7060,-2940,-2628,-2384,-988,-150,-89,1030,
8263,1384,-7016,2504,-3148,-928,-1168,-155,-86,1023,
8283,16408,-11664,11728,536,1236,-212,-125,-122,1014,
8303,32764,27096,9388,1920,-2976,1660,-123,-109,1001,
8323,328,12780,1880,4200,-1084,1488,-134,-87,1030,
8343,-3520,-9800,-9988,2224,-812,1060,-143,-67,1034,
8363,-6572,-25036,-14412,1472,-1588,-2188,-131,-72,1072,
8383,-14872,-5340,-2660,1196,2504,-3476,-124,-44,1072,
8403,-6616,5184,7120,376,3220,-204,-116,-55,1066,
8423,1964,7260,2580,576,1352,2272,-132,-50,1053,
8443,-3304,3268,1988,1500,8,1084,-166,-67,1061,
8463,-5692,-5100,-6328,2640,-540,264,-138,-38,1063,
8483,-2196,-4748,-10336,3716,-1036,-608,-146,-32,1048,
8503,-468,1764,7272,2780,380,-544,-133,-27,1091,
8523,21732,-16072,13604,1028,2312,-92,-141,-5,1072,
8543,5972,-10184,-820,-3144,2176,136,-144,1,1072,
8563,-520,11752,-21260,-6512,-2400,2024,-153,-25,1052,
8583,-3680,28400,-16056,-5272,-5344,0,-145,-37,1068,
8603,-3680,28400,-16056,-1048,1536,2424,-127,-58,1084,
8623,-10892,-1084,-3408,-2184,1504,1620,-137,-50,1032,
8643,-12900,-9976,4956,-1832,2424,-172,-141,-41,1026,
8663,-7400,-3924,4268,-1932,2432,-144,-160,-66,1012,
8683,-2224,232,3908,-856,1488,-348,-178,-63,997,
8703,-540,4908,932,-728,-1876,-1880,-161,-83,971,
8723,9484,9936,-10980,-2516,-2972,-1608,-171,-89,994,
8743,4552,-11388,8824,-624,-752,-1004,-146,-108,1043,
8763,11344,-3768,14652,2248,2396,1056,-143,-103,1001,
8783,12792,24956,9148,4384,-1416,2228,-151,-103,1006,
8803,2536,2244,-2580,4468,-2436,1024,-153,-74,1055,
8823,-12720,-21184,-14692,492,-1320,628,-137,-39,1055,
8843,-12096,11852,336,1856,608,-4112,-148,-60,1051,
8863,-7192,11744,7256,1248,2600,-2580,-114,-72,1058,
8883,-2700,1932,2948,964,2464,968,-141,-37,1056,
8903,-3528,-2040,4936,2168,896,2480,-149,-32,1048,
8923,252,-10488,-6848,2392,256,1000,-150,-39,1096,
8943,7424,-5976,-9636,3604,-1516,804,-150,-39,1096,
8963,2288,6572,10680,4748,-2600,272,-146,-10,1098,
8983,3676,4,16076,3312,-228,-572,-141,31,1103,
9003,9520,-15364,10776,1116,1616,-384,-143,25,1097,
9023,5572,-8472,-7632,-3748,2216,1068,-175,35,1115,
9043,4168,6408,-18996,-6472,-328,1500,-195,28,1078,
9063,-3908,19936,-12480,-4652,-5092,-1148,-138,-11,1083,
9083,-13232,1616,-228,-1332,136,-2052,-139,-42,1070,
9103,-11872,-4968,6584,-2680,484,2224,-144,-47,1069,
9123,-11872,-4968,4084,-1712,3352,-344,-151,-17,1082,
9143,-6532,2428,4084,-1984,3648,-568,-155,-23,1033,
9163,-1640,3256,2272,-1056,1840,248,-173,-47,1019,
9183,13356,8592,-16256,-676,-304,-988,-175,-45,998,
9203,8480,-13680,10348,-2560,-2124,-1736,-154,-59,1007,
9223,-908,-2700,14780,-484,-508,-1156,-156,-81,989,
9243,16144,15108,11108,1148,2864,776,-178,-86,987,
9263,5344,3404,-4512,3560,-1576,1968,-173,-44,1014,
9283,-188,-13068,-14964,3868,-3416,308,-176,-29,1022,
9303,-9240,-14840,-12484,944,-960,-40,-150,-42,1054,
9323,-11268,7256,808,1104,188,-3424,-152,-53,1065,
9343,-7644,9060,7168,984,2232,-2536,-135,-50,1046,
9363,-3932,308,3988,1140,2100,984,-158,-27,1030,
9383,-2860,-1004,-1020,1032,1692,2912,-154,-40,1008,
9403,-2668,-2524,-328,2092,784,1032,-154,-40,1008,
9423,2644,-9544,-8440,2428,60,-232,-184,-16,1043,
9443,4308,-300,6564,2668,-2204,420,-184,-6,1044,
9463,6856,2244,20572,2356,-340,552,-160,13,1070,
9483,18288,-12664,9472,984,2384,-560,-173,18,1053,
9503,5248,-4116,-1652,-2172,180,-904,-206,7,1032,
9523,1704,9056,-21868,-4112,-5616,-664,-143,-27,1031,
9543,-3852,23088,-14056,-1124,180,-140,-152,-63,1053,
9563,-17448,-184,-1204,-2340,228,3224,-167,-51,1042,
9583,-15064,-6648,6888,-1748,1116,784,-179,-50,1053,
9603,-7096,-2932,3360,-1944,3576,-712,-185,-49,1011,
9623,540,-1804,628,-2328,2908,40,-177,-70,999,
9643,3892,4376,-3200,-668,2036,320,-182,-99,990,
9663,17068,7108,-10628,-1332,-3288,-1848,-209,-86,976,
9683,-772,-7104,11784,-1132,-1776,-1092,-183,-73,1008,
9703,6816,2248,15348,236,340,-664,-178,-78,991,
9723,7444,13420,8596,1912,940,1100,-167,-97,979,
9743,2912,-1828,-5688,4048,-1324,2592,-179,-60,1019,
9763,3264,-16864,-14760,3452,-3088,224,-176,-41,1049,
9783,-12336,-12544,-13800,1480,-1336,-328,-168,-43,1057,
9803,-13016,9048,1732,1336,812,-3356,-138,-27,1069,
9823,-7832,7728,7880,1216,2240,-1556,-167,-29,1045,
9843,-196,656,3644,1348,2404,1320,-176,-29,1037,
9863,-1008,-1156,3204,1484,996,2640,-166,-17,1046,
9883,760,-8804,-6464,1196,140,948,-178,-10,1041,
9903,9012,-7612,-8468,3440,-1640,-364,-175,21,1056,
9923,2392,7208,11164,1948,-76,-1208,-173,5,1050,
9943,4588,708,17772,-492,2176,-1320,-172,18,1043,
9963,10468,-14504,12756,-3460,1564,-688,-184,25,1056,
9983,4632,-136,-2448,-5140,-1244,-860,-155,-11,1028,
10003,7792,14124,-25192,-3596,-6924,-616,-137,-48,1045,
10023,-12960,18644,-15700,-1376,-304,2532,-137,-50,1062,
10043,-23608,-3988,308,-2884,-132,3228,-138,-50,1050,
10063,-13672,-7440,5044,-1420,3492,772,-173,-29,1017,
10083,140,-1012,2264,-504,6304,-1520,-171,-45,976,
10103,14076,908,2796,-360,4260,-1232,-188,-46,989,
10123,9692,7100,-6128,-528,-544,280,-200,-40,958,
10143,18656,-5128,-12452,-2616,-4476,-1028,-187,-67,949,
10163,-13736,-4400,13996,-1124,-2388,-1336,-178,-71,969,
10183,1940,4328,17536,-584,796,-788,-193,-90,986,
10203,17460,14028,12228,1096,2652,2560,-173,-47,980,
10223,5276,-1656,-1464,3596,-1676,4196,-175,-29,1003,
10243,-1332,-15544,-16876,4396,-5920,1008,-181,-7,1033,
10263,-10836,-14880,-16812,1464,-1536,-1680,-179,-14,1046,
10283,-12868,6324,-656,996,-20,-5384,-149,-24,1046,
10303,-10728,7264,10208,488,1224,-2072,-154,-42,1057,
10323,-6012,904,7192,440,1784,1752,-169,-39,1033,
10343,-1324,116,-1240,976,2816,2716,-169,-2,1020,
10363,-1476,-2092,4496,1080,664,248,-180,-5,1044,
10383,3700,-10644,-13872,3432,-3116,776,-173,-33,1054,
10403,6848,3060,-1968,2828,-32,-640,-176,0,1068,
10423,380,6272,15432,700,-1128,292,-178,33,1073,
10443,7444,-5424,12524,-1832,776,-464,-177,13,1054,
10463,7180,-12032,7536,-3640,1436,-1632,-168,0,1062,
10483,1664,1816,-11932,-5644,-3272,-1452,-153,-17,1020,
10503,-2604,17172,-18180,-1200,-2616,-224,-157,-28,1062,
10523,-3612,17908,-12404,-868,1316,2908,-149,-26,1048,
10543,-13636,-9388,-512,-1728,836,2784,-152,-16,1029,
10563,-8064,-7564,7284,-1272,2272,-156,-173,-14,1015,
10583,-1424,-260,2124,-1644,2740,-872,-181,-40,1001,
10603,-24,2180,4252,-1740,1308,-128,-192,-47,1012,
10623,-380,1920,3276,-1080,1308,828,-197,-36,974,
10643,3576,6840,-9380,-236,-1052,84,-187,-22,994,
10663,6904,-2272,1292,-2132,-3548,-924,-178,-39,977,
10683,696,-10660,15376,-848,-16,-1164,-173,-67,997,
10703,16120,7868,9208,2232,2332,-20,-164,-77,980,
10723,10212,12760,1696,4188,796,1668,-179,-29,1023,
10743,5336,-10436,-13828,4648,-4368,908,-180,-20,1033,
10763,-11028,-19364,-15508,912,-2504,436,-184,-18,1082,
10783,-15704,3324,-2784,736,436,-2888,-172,-20,1052,
10803,-10156,10000,8648,1332,1332,-2300,-156,-21,1041,
10823,-4380,4200,7524,1040,2400,484,-152,-60,1033,
10843,2936,-832,-1304,912,3116,2344,-196,10,984,
10863,-52,-1596,808,1484,352,-192,-212,7,1021,
10883,6340,-12632,-17308,2488,-2040,-72,-195,20,1043,
10903,6500,668,9080,2112,492,-676,-170,13,1031,
10923,7736,1892,14916,896,776,-1620,-175,21,1046,
10943,7808,-10788,14896,-1928,720,-816,-204,18,1066,
10963,4884,-5136,2168,-4240,-512,-468,-180,1,1047,
10983,-492,8316,-14136,-4332,-5432,-492,-165,-14,1035,
11003,-1920,16872,-18492,-1380,-1340,748,-157,-22,1059,
11023,-15428,8032,-6816,-1756,-556,3676,-159,-17,1050,
11043,-15828,-5212,3224,-1440,224,1440,-173,-6,1034,
11063,-9508,-1304,6896,-1168,2412,-1196,-161,-17,1029,
